date time,[Input]measUpSW-S570/Water level (op),[SP]Control group of SW-S570/CTR_SW-S570,[Output]SW-S570/Crest level (s),[Status]Control group of SW-S570/CTR_SW-S570,[IntervalRule]Control group of SW-S570/CTR_SW-S570_isActive
2017-07-22 21:00:00,-0.050720976868,-99,-4.05,1,1
2017-07-22 22:00:00,-0.0804926908324,-99,-4.05,1,1
2017-07-22 23:00:00,-0.129411107722,-99,-4.05,1,1
2017-07-23 00:00:00,-0.168183571623,-99,-4.05,1,1
2017-07-23 01:00:00,-0.169034825413,-99,-4.05,1,1
2017-07-23 02:00:00,-0.159474472074,-99,-4.05,1,1
2017-07-23 03:00:00,-0.149700954096,-99,-4.05,1,1
2017-07-23 04:00:00,-0.139837065224,-99,-4.05,1,1
2017-07-23 05:00:00,-0.139619670879,-99,-4.05,1,1
2017-07-23 06:00:00,-0.119564269257,-99,-4.05,1,1
2017-07-23 07:00:00,-0.0573210143005,-99,-4.05,1,1
2017-07-23 08:00:00,-0.0302063589728,-99,-4.05,1,1
2017-07-23 09:00:00,-0.0494884779711,-99,-4.05,1,1
2017-07-23 10:00:00,-0.0885064787497,-99,-4.05,1,1
2017-07-23 11:00:00,-0.118776133516,-99,-4.05,1,1
2017-07-23 12:00:00,-0.12853027016,-99,-4.05,1,1
2017-07-23 13:00:00,-0.129363401311,-99,-4.05,1,1
2017-07-23 14:00:00,-0.11982219831,-99,-4.05,1,1
2017-07-23 15:00:00,-0.109852820732,-99,-4.05,1,1
2017-07-23 16:00:00,-0.109855319626,-99,-4.05,1,1
2017-07-23 17:00:00,-0.0998259155095,-99,-4.05,1,1
2017-07-23 18:00:00,-0.0698357006926,-99,-4.05,1,1
2017-07-23 19:00:00,-0.0400471952967,-99,-4.05,1,1
2017-07-23 20:00:00,-0.0504618107988,-99,-4.05,1,1
2017-07-23 21:00:00,-0.0596306110787,-99,-4.05,1,1
2017-07-23 22:00:00,-0.089084451619,-99,-4.05,1,1
2017-07-23 23:00:00,-0.108832874896,-99,-4.05,1,1
2017-07-24 00:00:00,-0.118724039446,-99,-4.05,1,1
2017-07-24 01:00:00,-0.129112570597,-99,-4.05,1,1
2017-07-24 02:00:00,-0.13934862973,-99,-4.05,1,1
2017-07-24 03:00:00,-0.158979846652,-99,-4.05,1,1
2017-07-24 04:00:00,-0.169032232283,-99,-4.05,1,1
2017-07-24 05:00:00,-0.149554642226,-99,-4.05,1,1
2017-07-24 06:00:00,-0.129770565597,-99,-4.05,1,1
2017-07-24 07:00:00,-0.0902087813387,-99,-4.05,1,1
2017-07-24 08:00:00,-0.090476075213,-99,-4.05,1,1
2017-07-24 09:00:00,-0.119254806041,-99,-4.05,1,1
2017-07-24 10:00:00,-0.138621692887,-99,-4.05,1,1
2017-07-24 11:00:00,-0.129588992374,-99,-4.05,1,1
2017-07-24 12:00:00,-0.10075372935,-99,-4.05,1,1
2017-07-24 13:00:00,-0.0701120299407,-99,-4.05,1,1
2017-07-24 14:00:00,-0.0804181193908,-99,-4.05,1,1
2017-07-24 15:00:00,-0.0898800866068,-99,-4.05,1,1
2017-07-24 16:00:00,-0.0993198132498,-99,-4.05,1,1
2017-07-24 17:00:00,-0.0694313763261,-99,-4.05,1,1
2017-07-24 18:00:00,-0.0596561964,-99,-4.05,1,1
2017-07-24 19:00:00,-0.0692754047048,-99,-4.05,1,1
2017-07-24 20:00:00,-0.0692390094052,-99,-4.05,1,1
2017-07-24 21:00:00,-0.05937467853,-99,-4.05,1,1
2017-07-24 22:00:00,-0.0790643211646,-99,-4.05,1,1
2017-07-24 23:00:00,-0.0890057769032,-99,-4.05,1,1
2017-07-25 00:00:00,-0.0791888539906,-99,-4.05,1,1
2017-07-25 01:00:00,-0.0595586606492,-99,-4.05,1,1
2017-07-25 02:00:00,-0.0496415497173,-99,-4.05,1,1
2017-07-25 03:00:00,-0.0395645258795,-99,-4.05,1,1
2017-07-25 04:00:00,-0.0295657363802,-99,-4.05,1,1
2017-07-25 05:00:00,-0.0393878446626,-99,-4.05,1,1
2017-07-25 06:00:00,-0.0394241540332,-99,-4.05,1,1
2017-07-25 07:00:00,-0.0199078906363,-99,-4.05,1,1
2017-07-25 08:00:00,-0.000102776184771,-99,-4.05,1,1
2017-07-25 09:00:00,0.00988014145593,-99,-4.05,1,1
2017-07-25 10:00:00,0.0300528843613,-99,-4.05,1,1
2017-07-25 11:00:00,0.029729156652,-99,-4.05,1,1
2017-07-25 12:00:00,0.0502126752055,-99,-4.05,1,1
2017-07-25 13:00:00,0.100385564717,-99,-4.05,1,1
2017-07-25 14:00:00,0.139491696889,-99,-4.05,1,1
2017-07-25 15:00:00,0.168723450863,-99,-4.05,1,1
2017-07-25 16:00:00,0.180093672041,-99,-4.05,1,1
2017-07-25 17:00:00,0.160295070851,-99,-4.05,1,1
2017-07-25 18:00:00,0.121424304397,-99,-4.05,1,1
2017-07-25 19:00:00,0.08175650356,-99,-4.05,1,1
2017-07-25 20:00:00,0.0221467738597,-99,-4.05,1,1
2017-07-25 21:00:00,-0.0475422763261,-99,-4.05,1,1
2017-07-25 22:00:00,-0.0784434205439,-99,-4.05,1,1
2017-07-25 23:00:00,-0.0596576305449,-99,-4.05,1,1
2017-07-26 00:00:00,-0.031373198406,-99,-4.05,1,1
2017-07-26 01:00:00,-0.0114393202614,-99,-4.05,1,1
2017-07-26 02:00:00,-0.0108723341634,-99,-4.05,1,1
2017-07-26 03:00:00,-0.0199435820832,-99,-4.05,1,1
2017-07-26 04:00:00,-0.0391368202382,-99,-4.05,1,1
2017-07-26 05:00:00,-0.0592726363352,-99,-4.05,1,1
2017-07-26 06:00:00,-0.0495292284723,-99,-4.05,1,1
2017-07-26 07:00:00,-0.0400587978203,-99,-4.05,1,1
2017-07-26 08:00:00,-0.0602780668334,-99,-4.05,1,1
2017-07-26 09:00:00,-0.0597457159117,-99,-4.05,1,1
2017-07-26 10:00:00,-0.0696195936485,-99,-4.05,1,1
2017-07-26 11:00:00,-0.0994071583491,-99,-4.05,1,1
2017-07-26 12:00:00,-0.11919349134,-99,-4.05,1,1
2017-07-26 13:00:00,-0.129695879016,-99,-4.05,1,1
2017-07-26 14:00:00,-0.0994635484418,-99,-4.05,1,1
2017-07-26 15:00:00,-0.0515885180187,-99,-4.05,1,1
2017-07-26 16:00:00,-0.0507007845134,-99,-4.05,1,1
2017-07-26 17:00:00,-0.0703445005614,-99,-4.05,1,1
2017-07-26 18:00:00,-0.0985669961982,-99,-4.05,1,1
2017-07-26 19:00:00,-0.119153667555,-99,-4.05,1,1
2017-07-26 20:00:00,-0.11951899961,-99,-4.05,1,1
2017-07-26 21:00:00,-0.119842592867,-99,-4.05,1,1
2017-07-26 22:00:00,-0.149841913626,-99,-4.05,1,1
2017-07-26 23:00:00,-0.179773367986,-99,-4.05,1,1
2017-07-27 00:00:00,-0.179361488684,-99,-4.05,1,1
2017-07-27 01:00:00,-0.149361041626,-99,-4.05,1,1
2017-07-27 02:00:00,-0.130253134169,-99,-4.05,1,1
2017-07-27 03:00:00,-0.141441114866,-99,-4.05,1,1
2017-07-27 04:00:00,-0.159330351453,-99,-4.05,1,1
2017-07-27 05:00:00,-0.138546412397,-99,-4.05,1,1
2017-07-27 06:00:00,-0.0692685004303,-99,-4.05,1,1
2017-07-27 07:00:00,-0.0114588831149,-99,-4.05,1,1
2017-07-27 08:00:00,0.00819853867877,-99,-4.05,1,1
2017-07-27 09:00:00,-0.0205674412131,-99,-4.05,1,1
2017-07-27 10:00:00,-0.0490346880915,-99,-4.05,1,1
2017-07-27 11:00:00,-0.0692669252442,-99,-4.05,1,1
2017-07-27 12:00:00,-0.0597461130907,-99,-4.05,1,1
2017-07-27 13:00:00,-0.0600687003096,-99,-4.05,1,1
2017-07-27 14:00:00,-0.0601138116686,-99,-4.05,1,1
2017-07-27 15:00:00,-0.0895654631935,-99,-4.05,1,1
2017-07-27 16:00:00,-0.0990592140602,-99,-4.05,1,1
2017-07-27 17:00:00,-0.0895985807242,-99,-4.05,1,1
2017-07-27 18:00:00,-0.0597084225867,-99,-4.05,1,1
2017-07-27 19:00:00,-0.0302576310047,-99,-4.05,1,1
2017-07-27 20:00:00,-0.0204534164957,-99,-4.05,1,1
2017-07-27 21:00:00,-0.0406822185117,-99,-4.05,1,1
2017-07-27 22:00:00,-0.0795804099878,-99,-4.05,1,1
2017-07-27 23:00:00,-0.119444637315,-99,-4.05,1,1
2017-07-28 00:00:00,-0.149660755878,-99,-4.05,1,1
2017-07-28 01:00:00,-0.169610929227,-99,-4.05,1,1
2017-07-28 02:00:00,-0.169669368878,-99,-4.05,1,1
2017-07-28 03:00:00,-0.149690797667,-99,-4.05,1,1
2017-07-28 04:00:00,-0.139990893388,-99,-4.05,1,1
2017-07-28 05:00:00,-0.140289319507,-99,-4.05,1,1
2017-07-28 06:00:00,-0.129948793835,-99,-4.05,1,1
2017-07-28 07:00:00,-0.130001213711,-99,-4.05,1,1
2017-07-28 08:00:00,-0.119928310362,-99,-4.05,1,1
2017-07-28 09:00:00,-0.100004183153,-99,-4.05,1,1
2017-07-28 10:00:00,-0.100150415066,-99,-4.05,1,1
2017-07-28 11:00:00,-0.0799063875563,-99,-4.05,1,1
2017-07-28 12:00:00,-0.0499813601068,-99,-4.05,1,1
2017-07-28 13:00:00,-6.69319911132e-05,-99,-4.05,1,1
2017-07-28 14:00:00,0.0195593091416,-99,-4.05,1,1
2017-07-28 15:00:00,0.0297512666695,-99,-4.05,1,1
2017-07-28 16:00:00,0.0197233499654,-99,-4.05,1,1
2017-07-28 17:00:00,0.0100865917407,-99,-4.05,1,1
2017-07-28 18:00:00,0.0100550293573,-99,-4.05,1,1
2017-07-28 19:00:00,0.0201326608177,-99,-4.05,1,1
2017-07-28 20:00:00,-0.0103897024132,-99,-4.05,1,1
2017-07-28 21:00:00,-0.059718166703,-99,-4.05,1,1
2017-07-28 22:00:00,-0.0892647868126,-99,-4.05,1,1
2017-07-28 23:00:00,-0.109629347344,-99,-4.05,1,1
2017-07-29 00:00:00,-0.139827590299,-99,-4.05,1,1
2017-07-29 01:00:00,-0.169660538235,-99,-4.05,1,1
2017-07-29 02:00:00,-0.199434041111,-99,-4.05,1,1
2017-07-29 03:00:00,-0.22963290764,-99,-4.05,1,1
2017-07-29 04:00:00,-0.239613854911,-99,-4.05,1,1
2017-07-29 05:00:00,-0.249965253024,-99,-4.05,1,1
2017-07-29 06:00:00,-0.24987738123,-99,-4.05,1,1
2017-07-29 07:00:00,-0.229597086342,-99,-4.05,1,1
2017-07-29 08:00:00,-0.179997553508,-99,-4.05,1,1
2017-07-29 09:00:00,-0.110213303253,-99,-4.05,1,1
2017-07-29 10:00:00,-0.0707210583495,-99,-4.05,1,1
2017-07-29 11:00:00,-0.0602385977672,-99,-4.05,1,1
2017-07-29 12:00:00,-0.0600715593204,-99,-4.05,1,1
2017-07-29 13:00:00,-0.0697896563112,-99,-4.05,1,1
2017-07-29 14:00:00,-0.0797397871463,-99,-4.05,1,1
2017-07-29 15:00:00,-0.0697014517772,-99,-4.05,1,1
2017-07-29 16:00:00,-0.0701147307305,-99,-4.05,1,1
2017-07-29 17:00:00,-0.080221298353,-99,-4.05,1,1
2017-07-29 18:00:00,-0.109773647462,-99,-4.05,1,1
2017-07-29 19:00:00,-0.129675250526,-99,-4.05,1,1
2017-07-29 20:00:00,-0.149713872325,-99,-4.05,1,1
2017-07-29 21:00:00,-0.149621864982,-99,-4.05,1,1
2017-07-29 22:00:00,-0.149718036646,-99,-4.05,1,1
2017-07-29 23:00:00,-0.119543903902,-99,-4.05,1,1
2017-07-30 00:00:00,-0.110152005468,-99,-4.05,1,1
2017-07-30 01:00:00,-0.119899313063,-99,-4.05,1,1
2017-07-30 02:00:00,-0.139698061907,-99,-4.05,1,1
2017-07-30 03:00:00,-0.149604721148,-99,-4.05,1,1
2017-07-30 04:00:00,-0.149625145784,-99,-4.05,1,1
2017-07-30 05:00:00,-0.139973239518,-99,-4.05,1,1
2017-07-30 06:00:00,-0.140343390808,-99,-4.05,1,1
2017-07-30 07:00:00,-0.170180553758,-99,-4.05,1,1
2017-07-30 08:00:00,-0.169511531356,-99,-4.05,1,1
2017-07-30 09:00:00,-0.139836484287,-99,-4.05,1,1
2017-07-30 10:00:00,-0.0798745021725,-99,-4.05,1,1
2017-07-30 11:00:00,-0.0404313920287,-99,-4.05,1,1
2017-07-30 12:00:00,-0.030529754497,-99,-4.05,1,1
2017-07-30 13:00:00,-0.0507398749566,-99,-4.05,1,1
2017-07-30 14:00:00,-0.0699115129801,-99,-4.05,1,1
2017-07-30 15:00:00,-0.0304601617495,-99,-4.05,1,1
2017-07-30 16:00:00,0.0405368432569,-99,-4.05,1,1
2017-07-30 17:00:00,0.0991813692704,-99,-4.05,1,1
2017-07-30 18:00:00,0.129019610004,-99,-4.05,1,1
2017-07-30 19:00:00,0.0887289549106,-99,-4.05,1,1
2017-07-30 20:00:00,0.0332435217133,-99,-4.05,1,1
2017-07-30 21:00:00,-0.0280547433803,-99,-4.05,1,1
2017-07-30 22:00:00,-0.0583469934114,-99,-4.05,1,1
2017-07-30 23:00:00,-0.0794756170476,-99,-4.05,1,1
2017-07-31 00:00:00,-0.0897142222623,-99,-4.05,1,1
2017-07-31 01:00:00,-0.109979227386,-99,-4.05,1,1
2017-07-31 02:00:00,-0.139806790423,-99,-4.05,1,1
2017-07-31 03:00:00,-0.149669494321,-99,-4.05,1,1
2017-07-31 04:00:00,-0.149858637087,-99,-4.05,1,1
2017-07-31 05:00:00,-0.140043392396,-99,-4.05,1,1
2017-07-31 06:00:00,-0.130034926404,-99,-4.05,1,1
2017-07-31 07:00:00,-0.120236577566,-99,-4.05,1,1
2017-07-31 08:00:00,-0.12022407373,-99,-4.05,1,1
2017-07-31 09:00:00,-0.110080430187,-99,-4.05,1,1
2017-07-31 10:00:00,-0.110244031575,-99,-4.05,1,1
2017-07-31 11:00:00,-0.110046186039,-99,-4.05,1,1
2017-07-31 12:00:00,-0.119809966903,-99,-4.05,1,1
2017-07-31 13:00:00,-0.130018709161,-99,-4.05,1,1
2017-07-31 14:00:00,-0.129921106823,-99,-4.05,1,1
2017-07-31 15:00:00,-0.119840417053,-99,-4.05,1,1
2017-07-31 16:00:00,-0.100466637549,-99,-4.05,1,1
2017-07-31 17:00:00,-0.0802169711221,-99,-4.05,1,1
2017-07-31 18:00:00,-0.0706270750612,-99,-4.05,1,1
2017-07-31 19:00:00,-0.0802768461909,-99,-4.05,1,1
2017-07-31 20:00:00,-0.108496810329,-99,-4.05,1,1
2017-07-31 21:00:00,-0.129659764485,-99,-4.05,1,1
2017-07-31 22:00:00,-0.119867612482,-99,-4.05,1,1
2017-07-31 23:00:00,-0.120112302191,-99,-4.05,1,1
2017-08-01 00:00:00,-0.00343555207924,-99,-4.05,1,1
2017-08-01 01:00:00,0.0981849940694,-99,-4.05,1,1
2017-08-01 02:00:00,0.198608619218,-99,-4.05,1,1
2017-08-01 03:00:00,0.29693962459,-99,-4.05,1,1
2017-08-01 04:00:00,0.396463236814,-99,-4.05,1,1
2017-08-01 05:00:00,0.498918072206,-99,-4.05,1,1
2017-08-01 06:00:00,0.598855755808,-99,-4.05,1,1
2017-08-01 07:00:00,0.703145086614,-99,-4.05,1,1
2017-08-01 08:00:00,0.802592281185,-99,-4.05,1,1
2017-08-01 09:00:00,0.900872364004,-99,-4.05,1,1
2017-08-01 10:00:00,0.999653008287,-99,-4.05,1,1
2017-08-01 11:00:00,1.00165847125,-99,-4.05,1,1
2017-08-01 12:00:00,1.00171195214,-99,-4.05,1,1
2017-08-01 13:00:00,1.00130729085,-99,-4.05,1,1
2017-08-01 14:00:00,1.00125617785,-99,-4.05,1,1
2017-08-01 15:00:00,1.00126785211,-99,-4.05,1,1
2017-08-01 16:00:00,1.0009762171,-99,-4.05,1,1
2017-08-01 17:00:00,1.09736657818,-99,-4.05,1,1
2017-08-01 18:00:00,1.19775562996,-99,-4.05,1,1
2017-08-01 19:00:00,1.20133329438,-99,-4.05,1,1
2017-08-01 20:00:00,1.20038806961,-99,-4.05,1,1
2017-08-01 21:00:00,1.20037659347,-99,-4.05,1,1
2017-08-01 22:00:00,1.19951612502,-99,-4.05,1,1
2017-08-01 23:00:00,1.20001081022,-99,-4.05,1,1
2017-08-02 00:00:00,1.20029701764,-99,-4.05,1,1
2017-08-02 01:00:00,-0.0309094343059,-99,-4.05,1,1
2017-08-02 02:00:00,-0.14067156713,-99,-4.05,1,1
2017-08-02 03:00:00,-0.173707689804,-99,-4.05,1,1
2017-08-02 04:00:00,-0.177904339037,-99,-4.05,1,1
2017-08-02 05:00:00,-0.169033230903,-99,-4.05,1,1
2017-08-02 06:00:00,-0.169701789509,-99,-4.05,1,1
2017-08-02 07:00:00,-0.159221441448,-99,-4.05,1,1
2017-08-02 08:00:00,-0.160034530469,-99,-4.05,1,1
2017-08-02 09:00:00,-0.138296683586,-99,-4.05,1,1
2017-08-02 10:00:00,-0.109809781109,-99,-4.05,1,1
2017-08-02 11:00:00,-0.0807403593967,-99,-4.05,1,1
2017-08-02 12:00:00,-0.0604450903892,-99,-4.05,1,1
2017-08-02 13:00:00,-0.0601712369706,-99,-4.05,1,1
2017-08-02 14:00:00,-0.0797885901018,-99,-4.05,1,1
2017-08-02 15:00:00,-0.109177992427,-99,-4.05,1,1
2017-08-02 16:00:00,-0.139279054205,-99,-4.05,1,1
2017-08-02 17:00:00,-0.169668301493,-99,-4.05,1,1
2017-08-02 18:00:00,-0.189733878412,-99,-4.05,1,1
2017-08-02 19:00:00,-0.189837919468,-99,-4.05,1,1
2017-08-02 20:00:00,-0.169400712244,-99,-4.05,1,1
2017-08-02 21:00:00,-0.140762306979,-99,-4.05,1,1
2017-08-02 22:00:00,-0.130276391243,-99,-4.05,1,1
2017-08-02 23:00:00,-0.159665147831,-99,-4.05,1,1
2017-08-03 00:00:00,-0.17928214877,-99,-4.05,1,1
2017-08-03 01:00:00,-0.189488100109,-99,-4.05,1,1
2017-08-03 02:00:00,-0.209867285237,-99,-4.05,1,1
2017-08-03 03:00:00,-0.229850215278,-99,-4.05,1,1
2017-08-03 04:00:00,-0.239767215128,-99,-4.05,1,1
2017-08-03 05:00:00,-0.22975091823,-99,-4.05,1,1
2017-08-03 06:00:00,-0.21047807885,-99,-4.05,1,1
2017-08-03 07:00:00,-0.190072258013,-99,-4.05,1,1
2017-08-03 08:00:00,-0.190404245194,-99,-4.05,1,1
2017-08-03 09:00:00,-0.200409393599,-99,-4.05,1,1
2017-08-03 10:00:00,-0.150447183767,-99,-4.05,1,1
2017-08-03 11:00:00,-0.119428647283,-99,-4.05,1,1
2017-08-03 12:00:00,-0.0813844255157,-99,-4.05,1,1
2017-08-03 13:00:00,-0.0711675312509,-99,-4.05,1,1
2017-08-03 14:00:00,-0.0491292966276,-99,-4.05,1,1
2017-08-03 15:00:00,-0.00163554243953,-99,-4.05,1,1
2017-08-03 16:00:00,0.0591992513254,-99,-4.05,1,1
2017-08-03 17:00:00,0.100945709594,-99,-4.05,1,1
2017-08-03 18:00:00,0.099992050635,-99,-4.05,1,1
2017-08-03 19:00:00,0.11031880154,-99,-4.05,1,1
2017-08-03 20:00:00,0.0994612752025,-99,-4.05,1,1
2017-08-03 21:00:00,0.0714715011947,-99,-4.05,1,1
2017-08-03 22:00:00,0.0302773491826,-99,-4.05,1,1
2017-08-03 23:00:00,-0.00951383384902,-99,-4.05,1,1
2017-08-04 00:00:00,-0.0490041587549,-99,-4.05,1,1
2017-08-04 01:00:00,-0.069493791362,-99,-4.05,1,1
2017-08-04 02:00:00,-0.089874103003,-99,-4.05,1,1
2017-08-04 03:00:00,-0.109850777172,-99,-4.05,1,1
2017-08-04 04:00:00,-0.119819833684,-99,-4.05,1,1
2017-08-04 05:00:00,-0.119916062528,-99,-4.05,1,1
2017-08-04 06:00:00,-0.129889475891,-99,-4.05,1,1
2017-08-04 07:00:00,-0.119739275565,-99,-4.05,1,1
2017-08-04 08:00:00,-0.129924640491,-99,-4.05,1,1
2017-08-04 09:00:00,-0.119493336479,-99,-4.05,1,1
2017-08-04 10:00:00,-0.109940283731,-99,-4.05,1,1
2017-08-04 11:00:00,-0.0808202683041,-99,-4.05,1,1
2017-08-04 12:00:00,-0.0704837353461,-99,-4.05,1,1
2017-08-04 13:00:00,-0.0196737457024,-99,-4.05,1,1
2017-08-04 14:00:00,0.0319602044373,-99,-4.05,1,1
2017-08-04 15:00:00,0.0791399023892,-99,-4.05,1,1
2017-08-04 16:00:00,0.0992313910922,-99,-4.05,1,1
2017-08-04 17:00:00,0.0801737535881,-99,-4.05,1,1
2017-08-04 18:00:00,0.0510129959672,-99,-4.05,1,1
2017-08-04 19:00:00,0.0213600678916,-99,-4.05,1,1
2017-08-04 20:00:00,-0.0190032137541,-99,-4.05,1,1
2017-08-04 21:00:00,-0.0493305378482,-99,-4.05,1,1
2017-08-04 22:00:00,-0.079574959581,-99,-4.05,1,1
2017-08-04 23:00:00,-0.0996760263604,-99,-4.05,1,1
2017-08-05 00:00:00,-0.0997757770801,-99,-4.05,1,1
2017-08-05 01:00:00,-0.109829039992,-99,-4.05,1,1
2017-08-05 02:00:00,-0.13015727674,-99,-4.05,1,1
2017-08-05 03:00:00,-0.13987550805,-99,-4.05,1,1
2017-08-05 04:00:00,-0.129724667008,-99,-4.05,1,1
2017-08-05 05:00:00,-0.110142308504,-99,-4.05,1,1
2017-08-05 06:00:00,-0.120589811891,-99,-4.05,1,1
2017-08-05 07:00:00,-0.1506870687,-99,-4.05,1,1
2017-08-05 08:00:00,-0.149227394515,-99,-4.05,1,1
2017-08-05 09:00:00,-0.119288003141,-99,-4.05,1,1
2017-08-05 10:00:00,-0.079215681135,-99,-4.05,1,1
2017-08-05 11:00:00,-0.0699417241432,-99,-4.05,1,1
2017-08-05 12:00:00,-0.0702108661896,-99,-4.05,1,1
2017-08-05 13:00:00,-0.0797194348761,-99,-4.05,1,1
2017-08-05 14:00:00,-0.059989754228,-99,-4.05,1,1
2017-08-05 15:00:00,-0.0308224597543,-99,-4.05,1,1
2017-08-05 16:00:00,-0.0203584246456,-99,-4.05,1,1
2017-08-05 17:00:00,-0.0202874234841,-99,-4.05,1,1
2017-08-05 18:00:00,-0.0299660227389,-99,-4.05,1,1
2017-08-05 19:00:00,-0.0298246952908,-99,-4.05,1,1
2017-08-05 20:00:00,-0.0298947728497,-99,-4.05,1,1
2017-08-05 21:00:00,-0.0299713068468,-99,-4.05,1,1
2017-08-05 22:00:00,-0.0300108634519,-99,-4.05,1,1
2017-08-05 23:00:00,-0.0300032244575,-99,-4.05,1,1
2017-08-06 00:00:00,-0.0595302856262,-99,-4.05,1,1
2017-08-06 01:00:00,-0.0885098500007,-99,-4.05,1,1
2017-08-06 02:00:00,-0.0986826876352,-99,-4.05,1,1
2017-08-06 03:00:00,-0.0892922791672,-99,-4.05,1,1
2017-08-06 04:00:00,-0.0700683316912,-99,-4.05,1,1
2017-08-06 05:00:00,-0.0601506766422,-99,-4.05,1,1
2017-08-06 06:00:00,-0.0900381318416,-99,-4.05,1,1
2017-08-06 07:00:00,-0.137709169574,-99,-4.05,1,1
2017-08-06 08:00:00,-0.158293441844,-99,-4.05,1,1
2017-08-06 09:00:00,-0.149878045154,-99,-4.05,1,1
2017-08-06 10:00:00,-0.0920358251663,-99,-4.05,1,1
2017-08-06 11:00:00,-0.0611858346685,-99,-4.05,1,1
2017-08-06 12:00:00,-0.0509783401658,-99,-4.05,1,1
2017-08-06 13:00:00,-0.0601658741507,-99,-4.05,1,1
2017-08-06 14:00:00,-0.059996905829,-99,-4.05,1,1
2017-08-06 15:00:00,-0.0293262211325,-99,-4.05,1,1
2017-08-06 16:00:00,-0.0104764286705,-99,-4.05,1,1
2017-08-06 17:00:00,-0.0212072821667,-99,-4.05,1,1
2017-08-06 18:00:00,-0.0597871938233,-99,-4.05,1,1
2017-08-06 19:00:00,-0.108935952942,-99,-4.05,1,1
2017-08-06 20:00:00,-0.138714601669,-99,-4.05,1,1
2017-08-06 21:00:00,-0.159578456159,-99,-4.05,1,1
2017-08-06 22:00:00,-0.169810569189,-99,-4.05,1,1
2017-08-06 23:00:00,-0.159780301712,-99,-4.05,1,1
2017-08-07 00:00:00,-0.160280221279,-99,-4.05,1,1
2017-08-07 01:00:00,-0.160175718256,-99,-4.05,1,1
2017-08-07 02:00:00,-0.150147361275,-99,-4.05,1,1
2017-08-07 03:00:00,-0.139968452987,-99,-4.05,1,1
2017-08-07 04:00:00,-0.140298191605,-99,-4.05,1,1
2017-08-07 05:00:00,-0.16021582864,-99,-4.05,1,1
2017-08-07 06:00:00,-0.179289598823,-99,-4.05,1,1
2017-08-07 07:00:00,-0.199098189701,-99,-4.05,1,1
2017-08-07 08:00:00,-0.209845777395,-99,-4.05,1,1
2017-08-07 09:00:00,-0.199624845009,-99,-4.05,1,1
2017-08-07 10:00:00,-0.18067350988,-99,-4.05,1,1
2017-08-07 11:00:00,-0.149490844847,-99,-4.05,1,1
2017-08-07 12:00:00,-0.130405358283,-99,-4.05,1,1
2017-08-07 13:00:00,-0.120371323605,-99,-4.05,1,1
2017-08-07 14:00:00,-0.109931778227,-99,-4.05,1,1
2017-08-07 15:00:00,-0.110133597435,-99,-4.05,1,1
2017-08-07 16:00:00,-0.109985721636,-99,-4.05,1,1
2017-08-07 17:00:00,-0.129826526705,-99,-4.05,1,1
2017-08-07 18:00:00,-0.139671646661,-99,-4.05,1,1
2017-08-07 19:00:00,-0.159207415391,-99,-4.05,1,1
2017-08-07 20:00:00,-0.179766059663,-99,-4.05,1,1
2017-08-07 21:00:00,-0.189789432723,-99,-4.05,1,1
2017-08-07 22:00:00,-0.179619604478,-99,-4.05,1,1
2017-08-07 23:00:00,-0.170403222493,-99,-4.05,1,1
2017-08-08 00:00:00,-0.139510204473,-99,-4.05,1,1
2017-08-08 01:00:00,-0.129994137952,-99,-4.05,1,1
2017-08-08 02:00:00,-0.140359056252,-99,-4.05,1,1
2017-08-08 03:00:00,-0.169678459508,-99,-4.05,1,1
2017-08-08 04:00:00,-0.189192519258,-99,-4.05,1,1
2017-08-08 05:00:00,-0.189514070183,-99,-4.05,1,1
2017-08-08 06:00:00,-0.189971372745,-99,-4.05,1,1
2017-08-08 07:00:00,-0.190084809946,-99,-4.05,1,1
2017-08-08 08:00:00,-0.190059849255,-99,-4.05,1,1
2017-08-08 09:00:00,-0.189985665111,-99,-4.05,1,1
2017-08-08 10:00:00,-0.179879239538,-99,-4.05,1,1
2017-08-08 11:00:00,-0.190197502638,-99,-4.05,1,1
2017-08-08 12:00:00,-0.199988697631,-99,-4.05,1,1
2017-08-08 13:00:00,-0.199922928463,-99,-4.05,1,1
2017-08-08 14:00:00,-0.180535034654,-99,-4.05,1,1
2017-08-08 15:00:00,-0.150964599306,-99,-4.05,1,1
2017-08-08 16:00:00,-0.130396571975,-99,-4.05,1,1
2017-08-08 17:00:00,-0.141119583475,-99,-4.05,1,1
2017-08-08 18:00:00,-0.15975012888,-99,-4.05,1,1
2017-08-08 19:00:00,-0.159899195108,-99,-4.05,1,1
2017-08-08 20:00:00,-0.130169029252,-99,-4.05,1,1
2017-08-08 21:00:00,-0.101202442108,-99,-4.05,1,1
2017-08-08 22:00:00,-0.0903640600257,-99,-4.05,1,1
2017-08-08 23:00:00,-0.100156147166,-99,-4.05,1,1
2017-08-09 00:00:00,-0.11005338145,-99,-4.05,1,1
2017-08-09 01:00:00,-0.0802026170082,-99,-4.05,1,1
2017-08-09 02:00:00,-0.0506791383316,-99,-4.05,1,1
2017-08-09 03:00:00,-0.0600827519507,-99,-4.05,1,1
2017-08-09 04:00:00,-0.100499373436,-99,-4.05,1,1
2017-08-09 05:00:00,-0.147991573203,-99,-4.05,1,1
